rel_x,rel_y,rel_z,rel_roll,rel_pitch,rel_yaw,success
-0.05850708484649658,-0.09793582558631897,0.9897756576538086,0.5216640242286086,1.456043580387489,1.0322903924506222,True
-0.09789794683456421,0.32011479139328003,0.9384216070175171,1.262554463820393,1.2281470608538674,-1.2740074244832116,True
-0.00030237436294555664,-0.0027152299880981445,0.9963366389274597,0.0,1.5707963267948966,0.3339488291770638,True
-0.9771475791931152,0.14224594831466675,0.1327485591173172,-0.10127214615547282,0.1336231228634333,-0.14455738684505287,True
-0.039134323596954346,-0.3134806454181671,0.9449292421340942,0.7092490665020283,1.248149696225794,1.4466008264833672,True
0.6016324162483215,-0.47963619232177734,0.6329875588417053,1.519113281670942,0.6884076812696477,2.4685464153887597,False
-0.32405778765678406,0.9284044504165649,0.16039219498634338,1.5183450623411598,0.16167471800011346,-1.234969824143473,False
0.284207284450531,-0.7300328016281128,0.6156002283096313,1.3382372312996367,0.6660140122155374,1.9420511860815948,False
-0.12887507677078247,0.9669747352600098,0.20254845917224884,-0.05209554248360958,0.2047097191158224,-1.438300605375646,True
0.011729001998901367,0.9222123622894287,0.3769160509109497,1.2837287752240907,0.38795162266306354,-1.5835139211167255,False
-0.5755897164344788,-0.7117084264755249,0.3935066759586334,1.4539662173561758,0.4060078486273227,0.8907465036841007,False
0.059040844440460205,-0.11067913472652435,0.9884119629859924,-1.3431139564283245,1.4445580838858902,2.060838049615819,True
-0.3564538061618805,0.40085989236831665,0.839608371257782,-0.02087584863012439,1.0022610361690867,-0.8439674960355631,True
-0.0689471960067749,0.030444175004959106,0.9934855103492737,1.5305270873721817,1.495075683623893,-0.415812289066756,True
-0.8247652053833008,0.12515410780906677,0.5447770357131958,1.4343125649681214,0.5785047425289292,-0.1505964584520938,False
0.9615679383277893,-0.26007330417633057,0.020491717383265495,0.06966151398329458,0.02055676197463724,2.8774448539126385,False
0.4472888112068176,-0.466195672750473,0.7584741115570068,0.6642212896063476,0.865249776023604,2.3355001050504804,False
-0.07511121034622192,0.760101318359375,0.6397575736045837,1.3817722454295658,0.697238585432892,-1.4722983907947669,False
0.023419737815856934,0.5380434989929199,0.8382427096366882,1.1506238116986023,0.9997202292913958,-1.6142961557668787,False
-0.807420551776886,-0.5733730792999268,0.10949186980724335,-1.4114690274782935,0.11010582818505295,0.6174918028517512,False
0.7864939570426941,-0.5391110777854919,0.28890129923820496,-0.3563996953805551,0.2941787711569962,2.54069115343202,False
0.26218587160110474,0.7585898637771606,0.5903255343437195,0.05807426927886635,0.6341451772733493,-1.9035663184748641,True
-0.6190794110298157,-0.7625733613967896,0.16702426970005035,1.0516309723196124,0.16842288204793296,0.888883722412549,False
-0.3323754668235779,-0.06755957007408142,0.9368323683738708,1.087271776430007,1.2234304716263398,0.20053049742317788,False
-0.27798959612846375,-0.224630668759346,0.9300297498703003,-0.576621161165486,1.2038997979991302,0.6796322170462012,True
0.4723944067955017,0.2716292142868042,0.8341169953346252,-0.7692953177584653,0.9921045299094982,-2.619754260779791,False
-0.4414514899253845,0.5214009881019592,0.7252234816551208,-0.7291221288741655,0.8152310080800745,-0.8682421315006066,False
0.37765246629714966,0.3424758315086365,0.8560245037078857,1.0708790079025245,1.0336423365414222,-2.4050024848257046,False
-0.2911555767059326,0.22648435831069946,0.9255406856536865,-0.6996783957086448,1.1915382867408315,-0.6611080739133641,True
-0.19795721769332886,-0.6270406246185303,0.7485461831092834,1.1121153736080491,0.8500185181276898,1.264998011216271,False
-0.038779497146606445,-0.06139583885669708,0.9936885237693787,-0.6823912314140308,1.4978465080903582,1.0074444259906574,True
-0.1490543782711029,-0.05592355132102966,0.9835391640663147,-1.2418536135178877,1.4103217298464237,0.3589352764729826,True
0.296514093875885,0.09371531009674072,0.9465673565864563,-1.5636820447130713,1.2533757793110445,-2.8354703213229637,True
-0.7153447270393372,-0.19523930549621582,0.6654695868492126,0.8277538180375809,0.731396917292356,0.26644077486067735,False
-0.4802360534667969,-0.4064900875091553,0.7725463509559631,0.6291854473160593,0.8873186675844293,0.7024226477007666,False
-0.8529465198516846,0.28002017736434937,0.43214744329452515,0.08763761517971028,0.4486262198706443,-0.3172116269604436,True
-0.27909061312675476,-0.30844590067863464,0.9053516387939453,1.5453684693215404,1.1401018042919904,0.8353197878388614,False
0.2944536805152893,0.918872594833374,0.24828670918941498,0.4131264509186298,0.25184351461124704,-1.8809082510592032,False
0.12581771612167358,-0.2023206651210785,0.9674345850944519,-0.39035045016489806,1.329327655604694,2.127143743375357,True
-0.525203287601471,-0.27851036190986633,0.7995517253875732,0.4886311930676474,0.931450313364489,0.48758507826792824,True
0.7972124218940735,-0.5947235822677612,0.05855238437652588,-0.41850399324086046,0.058790096437055885,2.5006541222425582,False
-0.09383535385131836,0.04869350790977478,0.9907156825065613,-0.5834351079919194,1.464488967423935,-0.4786731752748203,True
0.3227790594100952,0.5062214136123657,0.7951368689537048,0.44202070846793895,0.9240606889789237,-2.1384222048417936,True
0.011835932731628418,-0.3791836202144623,0.921288251876831,-0.02647748610001839,1.180171591119877,1.6020001627059175,True
-0.8369905948638916,0.4418424963951111,0.3112868368625641,-1.0998378892699483,0.31774159043127664,-0.48571331607330065,False
-0.35771071910858154,0.9270182847976685,0.07315605133771896,-1.2171698763559107,0.07347977234632667,-1.2025280579607343,False
-0.8585931062698364,0.21165990829467773,0.4590196907520294,-0.45275905088441876,0.47878304036105523,-0.24170039865665177,False
0.13660293817520142,0.496615469455719,0.8528794050216675,-0.7644238672793958,1.0275023794971618,-1.839225669752089,False
-0.12313634157180786,0.79007887840271,0.5943880081176758,-1.0840611985100066,0.6392159203415256,-1.4161867417287577,False
-0.988225519657135,-0.07698461413383484,0.10077939182519913,1.2929942021617569,0.10131333145594475,0.0777441799077619,False
0.8138753771781921,0.17701944708824158,0.5467656850814819,0.7017624634431648,0.5808920559955033,-2.9274255749695515,False
-0.4073296785354614,-0.3715801537036896,0.8298800587654114,0.20080439697028038,0.9843748256139926,0.7395330013608454,True
0.007155179977416992,0.6911197900772095,0.7176276445388794,-1.469158215498408,0.8041773509976269,-1.581148995187682,False
-0.23629078269004822,-0.2957061529159546,0.9216381311416626,-0.6683884778188525,1.1810946790669352,0.8966204749037028,True
0.2026374340057373,-0.2216111719608307,0.950010359287262,0.41313355559860343,1.2646405217723597,2.3115012184571033,True
-0.0919879674911499,-0.6084199547767639,0.7836151123046875,-0.12047664658363821,0.905106427759664,1.4207413189901628,True
-0.7391211986541748,-0.6456223130226135,0.1718902587890625,-0.8264189207010418,0.17337909864576886,0.7179796431576144,False
0.24980998039245605,-0.13960324227809906,0.9543564319610596,-0.3345652298132085,1.279466485963312,2.631990151675223,True
-0.8479313850402832,-0.5123476386070251,0.10576033592224121,-1.394910796708251,0.10633846145762295,0.5435255773354547,False
0.7783885598182678,-0.001342087984085083,0.6219282746315002,-0.47196827171423394,0.674117614071267,3.139868712652592,False
