rel_x,rel_y,rel_z,rel_roll,rel_pitch,rel_yaw,success
0.013888835906982422,0.10444146394729614,0.9086412191390991,-2.281449406779527,1.4640902557464945,-1.70300375627714,False
0.04971736669540405,-0.01935809850692749,0.8811269402503967,0.47146009153118923,1.5168540475407477,2.7699555421083373,False
0.08414983749389648,0.37533891201019287,0.8047266006469727,-0.6772943388556895,1.1714527089288285,-1.791297836214074,False
0.4137253165245056,-0.016533643007278442,0.791755735874176,1.9388440361942372,1.1389743763672773,3.1016229178316848,False
-0.7951799631118774,0.5826038122177124,-0.023694433271884918,-2.116860354212308,0.08400709566754577,-0.6322949118882464,False
0.8137437701225281,0.33625394105911255,0.34434980154037476,-3.0366580520408437,0.47343394779455794,-2.749745205560475,False
-0.16615185141563416,0.6149752736091614,0.6501703858375549,0.40215142010290983,0.8711709270538465,-1.3068828252021947,False
-0.6806154847145081,0.39778512716293335,0.4909263849258423,-2.0800442206714242,0.6486510704085153,-0.5288810852294884,False
-0.03137177228927612,-0.10896965861320496,0.8760433793067932,-1.3214851501428846,1.4559019335652448,1.2903258728657003,False
0.003776371479034424,-0.004041224718093872,0.8825502991676331,1.330071924193267,1.5652173771796198,2.318136160403323,False
